id,title,desc,loc,date,tags
25041,Feel Good Friday - ALMA Edition,Feel Good Friday - ALMA Edition. Friday September 25th 1-4 The Assisting Latin@s to Maximize Achievement Program is proud to host Feel Good Friday - ALMA Edition. Come learn about their mentorship program & study. Free nacho bar provided,Off Campus Location,['2015-09-25 11:00'],"['Culture', 'Discussion', 'Food', 'Free', 'Leadership', 'Mesa', 'Multicultural', 'Networking', 'Student org']"
25134,MHealthy Eat Smarter Chef Demo,"Join Executive Chef Ben Goebel from Picasso Restaurant Group as he demonstrates how easy and delicious it is to make healthy foods for you and your family. Attend this free chef demonstration to learn time-saving tips, knife skills and care of knives, and holiday cooking tips. You'll get generous food samples, recipes, and tips on healthy eating.",Map Towsley Center for Cont. Med Ed - Dow Auditorium,['2015-10-15 12:00'],"['Food', 'Free', 'Health & wellness', 'Holiday', 'Nutrition', 'Sustainability']"
25135,MHealthy Eat Smarter Chef Demo,"Join MDining Chef Randy Osann as he demonstrates how to make hearty, delicious soups you and your family will love. Featured recipes include: Butternut Squash with Roasted Apple Soup, Michigan Bean Soup and Turkey Rice Soup. A portion of the chef demo will also cover basic knife skills. Get generous food samples, recipes and tips on healthy eating.",Map Michigan Union - Rogel Ballroom,['2015-10-28 12:00'],"['Food', 'Free', 'Health & wellness', 'Nutrition', 'Sustainability']"
25172,Dia De La Familiia Latina 2015,"Dear friends, Colleagues and Community Partners, The University of Michigan Comprehensive Cancer Center and the Ann Arbor District Library are pleased to invite you to Dia de la Familia Latina 2015. Please help us spread the word! All are welcome to this free, family friendly event. Enjoy music, food, health information and the diversity of Latin America. The event will also include children’s games, face painting, a professional magic show, raffle prizes, health information and community resources . Details are below and the flyers (in Spanish and English) are available. We hope to see you there! Dia De La Familia Details: (Day of the Family details: ) Date: Sunday, October 4th, 2015 Time: 2:30-5:00pm Place: Ann Arbor District Library (downtown location) 343 South Fifth Street, Ann Arbor, MI 48104 For more information call: 734-327-8301","343 S. Fifth Ave, Ann Arbor, MI 48104",['2015-10-04 14:30'],"['Children', 'Family', 'Festival', 'Food', 'Free', 'Games', 'Health & wellness']"
25173,Hats and High Tea for Breast Cancer Awareness,"Dear Friends, Colleagues, and Community Partners: The University of Michigan Comprehensive Cancer Center and the Ann Arbor (MI) Chapter of The Links, Inc. cordially invite you to celebrate Breast Cancer Awareness Month over afternoon tea. Taste a variety of teas from around the world provided by TeaHaus Ann Arbor. Hear Dr. Reshma Jagsi, UMHS Radiation Oncology, discuss advances in breast cancer radiation therapy. Other topics include prevention, screenings, mammograms and dense breast tissue, family medical history and advocacy. ALL WOMEN, 18 and older, ARE WELCOME. Details: Date: Sunday, October 25, 2015 Time: 2 - 4:30 pm Place: Kensington Court Hotel, 610 Hilton Blvd, Ann Arbor, MI 48108 (Near Briarwood Mall) To Register: Call 734-998-7071 High tea attire requested. Complimentary admission. Reservations highly encouraged. Limited seating.","Kensington Court Hotel, 610 Hilton Blve, Ann Arbor, MI 48108",['2015-10-25 14:00'],"['Food', 'Free', 'Greek life', 'Health & wellness', 'Social']"
25232,Get Haunted for Halloween,"Get into the Halloween spirit–come watch the classic 1979 film The Amityville Horror! Stay afterwards to discuss the movie and learn about its connection to the actual events at 112 Ocean Avenue in Amityville, NY. This event will be hosted by Dr. Gina Brandolino, who teaches ENG290 Horror, a course in which students read, watch, discuss, and analyze all sorts of horror stories. For more information, visit the course website at https://courseofhorror.wordpress.com/ or email Gina at gmbrand@umich.edu.",Map North Quad - Space 2435,['2015-10-30 19:00'],"['Food', 'Free', 'Games', 'Halloween', 'Holiday']"
25233,Diwali- Festival of Lights,"Wed., Nov. 4, 7-10pm: Shadow Art Workshop Sat., Nov. 11, 2-5pm: Family Day: Shadow Installation Workshop Wed., Nov. 11, 6-9pm: Celebration Diwali is the five-day festival of lights, celebrated by millions of Hindus, Sikhs and Jains across the world. The festival celebrates new beginnings and the triumph of good over evil and light over darkness. It is marks the onset of the new year for some sects of Hindus. Prior to the Celebration, join Professor Christianne Myers from the Theatre Department in a hands on workshop in shadow puppet design and installation. The materials designed will be installed in the large windows facing S. State Street for the Diwali 2015 celebration the following week. This workshop is free and open to all students to attend. Snacks will be served! The Celebration will feature performances, food and other activities.",Map North Quad - Space 2435,"['2015-11-04 19:00', '2015-11-07 14:00', '2015-11-11 18:00']","['Art', 'Culture', 'Festival', 'Food', 'Free', 'Holiday', 'International', 'Multicultural']"
25236,North Quad Open Mic Night,"Do you have a special talent that you want everyone to know about? Or perhaps you did a project for a class that you want to share? Or you have a story from your childhood that you’re just dying to tell? Whatever it is, come share it with the North Quad community at our first ever Open Mic Night! Please keep your presentation limited to 5 minutes long. Sign up at the door when you arrive, or anytime throughout the night. See you there!",Map North Quad - Space 2435,['2015-12-04 20:00'],"['Food', 'Free', 'Social']"
25242,Wolverine Wine & Craft Beer Tasting,"Sample wine and beer sourced from U-M alumni and friends, enjoy appetizers, and the company of fellow U-M friends and alumni. Tickets will be sold at the door, ages 21 and up only, please.",Map A. Alfred Taubman Biomedical Science Research Building,['2015-10-09 19:00'],"['Alumni', 'Food', 'Networking', 'Reception']"
25244,Semester in Detroit Info Session,Come learn about the Semester in Detroit program! Word on the street is there might be pizza!,Map East Quadrangle - 1506,"['2015-10-07 19:00', '2015-11-04 19:00', '2015-12-02 19:00']","['Community service', 'Detroit', 'Environment', 'Food', 'Free', 'Internship', 'Mass meeting', 'Multicultural', 'Social impact', 'Social justice']"
25382,Detroiters Speak: Politics + Struggle Around the New International Trade Crossing,Join us this Fall for a special Southwest Detroit speaker series featuring community voices from all over this vast + important neighborhood. Open to the public! Free Food + great conversation. Free transportation from Ann Arbor (email semesterindetroit.umich.edu) Don't miss it! UM Ann Arbor Students: This can be taken as a 1 credit minicourse. Register for RCIDIV 350:001 Relevant readings are posted at http://detroitcenter.umich.edu/news/2015/9/detroiters-speak-series-returns-fall-2015,Map Detroit Center - Ann Arbor Room,['2015-10-15 19:00'],"['Activism', 'Culture', 'Detroit', 'Discussion', 'Food', 'Free', 'Lifelong learning', 'Multicultural', 'Networking', 'Social impact', 'Social justice']"
25384,Detroiters Speak: Environmental Justice in 48217,Join us this Fall for a special Southwest Detroit speaker series featuring community voices from all over this vast + important neighborhood. Open to the public! Free Food + great conversation. Free transportation from Ann Arbor (email semesterindetroit.umich.edu) Don't miss it! Relevant readings are posted at http://detroitcenter.umich.edu/news/2015/9/detroiters-speak-series-returns-fall-2015,Map Detroit Center - Ann Arbor Room,['2015-10-29 19:00'],"['Activism', 'Culture', 'Detroit', 'Food', 'Free', 'Lecture', 'Lifelong learning', 'Multicultural', 'Networking', 'Social impact', 'Social justice']"
25385,Detroiters Speak: Reflections on the State of Education in Southwest Detroit,Join us this Fall for a special Southwest Detroit speaker series featuring community voices from all over this vast + important neighborhood. Open to the public! Free Food + great conversation. Free transportation from Ann Arbor (email semesterindetroit.umich.edu) Don't miss it! Relevant readings are posted at http://detroitcenter.umich.edu/news/2015/9/detroiters-speak-series-returns-fall-2015,Map Detroit Center - Ann Arbor Room,['2015-11-05 19:00'],"['Activism', 'Culture', 'Detroit', 'Food', 'Free', 'Lifelong learning', 'Multicultural', 'Networking', 'Social impact', 'Social justice']"
25386,Detroiters Speak: Final Public Reflection,Join us this Fall for a special Southwest Detroit speaker series featuring community voices from all over this vast + important neighborhood. Open to the public! Free Food + great conversation. Free transportation from Ann Arbor (email semesterindetroit.umich.edu) Don't miss it! Relevant readings are posted at http://detroitcenter.umich.edu/news/2015/9/detroiters-speak-series-returns-fall-2015,Map Detroit Center - Ann Arbor Room,['2015-11-12 19:00'],"['Activism', 'Culture', 'Detroit', 'Food', 'Free', 'Lecture', 'Lifelong learning', 'Multicultural', 'Social impact', 'Social justice']"
25457,WAKE UP Seminar,"WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from Financial health, communication in relationships, spiritual health, and more! This topic will feature a panel of faculty, willing to share their stories from navigating academia as a person of color. Lunch is always provided! Bring a friend! RSVP requested - lapidos@umich.edu",Map Student Activities Building - 3009 - Office of Academic Multicultural Initiatives,['2015-11-05 12:00'],"['Discussion', 'Education', 'Food', 'Free', 'Health & wellness', 'Multicultural']"
