id,title,desc,loc,date,tags
23084,Julian Schnabel,"Celebrated for a visual language of unexpected materials and radically unconventional techniques, New York painter Julian Schnabel (born 1951) has been a pioneering, and controversial, figure in the art world. Featuring works from the mid-1970s to the present, including pieces from Schnabel’s renowned series, the Plate Paintings and Wax Paintings, this exhibition explores the artist’s use of found materials, his experiments with chance interventions, and his inventive methods of mark-making.      The exhibition Julian Schnabel was organized by the Brant Foundation Art Study Center. Lead support for UMMA’s installation is provided by Joseph and Annette Allen, the University of Michigan Office of the Provost, the University of Michigan Health System, the Richard and Rosann Noel Endowment Fund, and Retirement Income Solutions.",Off Campus Location,['2015-07-19 14:00'],"['Art', 'Discussion', 'Free', 'Museum', 'Umma', 'Visual arts']"
23085,Engaging with Art,UMMA docents will guide visitors through the galleries on tours as diverse as their interests and areas of expertise. Each docent plans a theme and includes a variety of styles and media to illuminate his or her ideas. Themes may be repeated but each docent's approach and choice of objects is unique.,Map Museum of Art,['2015-07-26 14:00'],"['Art', 'Culture', 'Discussion', 'Exhibition', 'Family', 'Free', 'Museum', 'Visual arts']"
23086,Mine More Coal: War Effort and Americanism in WWI Posters,"This program is free and open to the public, but space is limited. Please register to secure your place by emailing umma-program-registration@umich.edu. Please include date and title of program in the subject line of your email. During World War I, the American Government used a powerful poster campaign to rally all troops and farmers, housewives and shipbuilders, “old-stock Americans,” and immigrants to the cause. Propaganda, commodity, and art came together in WWI posters. Antje K. Gamble, exhibition curator and 2013-2014 Andrew W. Mellon Curatorial Fellow at UMMA, will introduce these rarely displayed WWI posters from UMMA’s collection and the ways in which artists were called to action to mobilize diverse American citizens to bolster the war effort. Lead support for this exhibition is provided by the Herbert W. and Susan L. Johe Endowment.",Map Museum of Art,['2015-07-26 15:00'],"['Art', 'Culture', 'Free', 'Museum', 'Umma', 'Visual arts']"
23088,Special Art Fair Edition of Fridays After 5,"Have you heard? The University of Michigan Museum of Art (UMMA) has partnered with Comerica Bank and the Community Foundation for Southeast Michigan to present UMMA Fridays After 5. On select Fridays (dates below) UMMA’s galleries will remain open until 8pm to allow visitors to explore the Museum’s collections and special exhibitions. On Friday, July 17 join us for a special Art Fair edition and cool off with cool art and activities for the entire family including a free film screening of Basquiat directed by Julian Schnabel at 5:30pm, giveaways, and scavenger hunts! Stop by UMMA on July 17 after exploring the Art Fair, before dinner with the family, or as part of an evening out on the town. Visit the UMMA Store while you’re here! As always, admission to UMMA is FREE.",Map Museum of Art,['2015-07-17 5:00'],"['Art', 'Culture', 'Exhibition', 'Free', 'Multicultural', 'Museum', 'Umma', 'Visual arts']"
23089,Family Art Studio,"Free. Registration required by emailing umma-program-registration@umich.edu. Please be sure to specify if you are registering for the 11am session or the 2pm session and how many adults and children are in your group. Please also include date and title of program in the subject line of your email. Create your own art project inspired by the art works in the exhibition Julian Schnabel. Designed for families with children ages 6-12 to experience art together, UMMA docents will lead families on an exploration of the exhibition followed by a hands-on workshop lead by local artist Collin McRae Leix. The exhibition Julian Schnabel was organized by the Brant Foundation Art Study Center. Lead support for UMMA’s installation is provided by Joseph and Annette Allen, the University of Michigan Office of the Provost, the University of Michigan Health System, the Richard and Rosann Noel Endowment Fund, and Retirement Income Solutions.",Map Museum of Art,"['2015-07-05 11:00', '2015-07-05 14:00']","['Art', 'Children', 'Culture', 'Family', 'Free', 'Multicultural', 'Museum', 'Social', 'Umma', 'Visual arts', 'Workshop']"
23126,Off-Campus Housing Fair,"Join us in the Diag to learn about available housing opportunities near central and north campus for Fall 2015! Engage with property managers, learn about your neighborhood, and explore your off-campus housing options.",Map Diag - Central Campus,['2015-07-10 16:00'],"['Discussion', 'Food', 'Free', 'Social', 'Welcome to michigan']"
23129,Pure UMix: Smitten with the Mitten,"Join us in the Michigan Union from 10pm - 2am for Pure UMix, where we're celebrating everything that makes the state of Michigan great! Feast on a free midnight buffet of Michigan foods, create your own Michigan-themed art, or celebrate the auto industry by zooming around in bumper cars. You can also snap a photo in our Michigan themed photo booth or relax at a screening of Pixar's Inside Out. These activities - and more - await you at Pure UMix! Visit campusinvolvement.umich.edu for more information.",Map Michigan Union,"['2015-09-11 22:00', '2015-09-18 22:00']","['Food', 'Free', 'Umix', 'Welcome to michigan']"
23130,NorthFest,Join us in celebrating the new year with a street festival on north campus. Meet organization representatives and relax and enjoy a street fair with a variety of entertainment.,Map Pierpont Commons - Outdoors,['2015-09-07 11:00'],"['Festival', 'Free', 'Student org', 'Welcome to michigan']"
23134,After Glow,"After Escapade and Artscapade, join us on the Central Campus Diag for a glow-in-the-dark street show! We'll have FREE glowsticks, a photobooth, pop-up performances by some of our performance student orgs, and more! Glow Blue!",Map Diag - Central Campus,['2015-09-04 22:00'],"['Free', 'Welcome to michigan']"
23179,Jem Cohen,"The title of this multi-format photography and video installation by New York filmmaker Jem Cohen comes from the artist’s own characterization of his practice. As he explains, “The unifying core of my work stems from encountering the world as it unfolds. Whether the project is long- or short-term, moving image or still photography, single pictures, multiple projections, or an installation, it is through close observation, careful listening, and an embrace of chance that I establish the bedrock. . . . Regardless of the tools and the form, the project is . . . life drawing.” The dual-gallery presentation of Life Drawing at UMMA underscores Cohen’s use of disparate media that, rooted in a shared set of concerns and working methods, organically coalesce into a broader body of work. We Have an Anchor, on view in the Media Gallery, is a single-channel video projection that incorporates composited 16mm, Super 8, and HD imagery. An environmental portrait of Nova Scotia, it takes its departure point from a live performance with multiple projections where Cohen collaborated with an ensemble of musicians to make what has been described as a cinematic love letter to Nova Scotia's Cape Breton. Footage of the island, gathered over 10 years, is interspersed with texts ranging from poems to local folklore, buoyed by both environmental sounds and an original score written and performed by members from a diverse group of bands, including Godspeed You! Black Emperor, Dirty Three, Fugazi, White Magic, Silver Mt. Zion, and The Quavers. In the Photography Gallery, more than 25 still photographs, again gathered over a long period in a disappearing analog format (in this case, Polaroid film), are subtly married to digital technology. The images, some urban and some domestic, are from a variety of locations ranging from New York to Tangier. With both the video and the photographs Cohen uses a strategy of free wandering conjoined with careful documentation in order to unearth and celebrate hidden, seemingly haunted geographies and their human (and animal) inhabitants.",Map Museum of Art,"['2015-08-08 11:00', '2015-08-09 12:00', '2015-08-11 11:00', '2015-08-12 11:00', '2015-08-13 11:00', '2015-08-14 11:00', '2015-08-15 11:00', '2015-08-16 12:00', '2015-08-18 11:00', '2015-08-19 11:00', '2015-08-20 11:00', '2015-08-21 11:00', '2015-08-22 11:00', '2015-08-23 12:00', '2015-08-25 11:00', '2015-08-26 11:00', '2015-08-27 11:00', '2015-08-28 11:00', '2015-08-29 11:00', '2015-08-30 12:00', '2015-09-01 11:00', '2015-09-02 11:00', '2015-09-03 11:00', '2015-09-04 11:00', '2015-09-05 11:00', '2015-09-06 12:00', '2015-09-08 11:00', '2015-09-09 11:00', '2015-09-10 11:00', '2015-09-11 11:00', '2015-09-12 11:00', '2015-09-13 12:00', '2015-09-15 11:00', '2015-09-16 11:00', '2015-09-17 11:00', '2015-09-18 11:00', '2015-09-19 11:00', '2015-09-20 12:00', '2015-09-22 11:00', '2015-09-23 11:00', '2015-09-24 11:00', '2015-09-25 11:00', '2015-09-26 11:00', '2015-09-27 12:00', '2015-09-29 11:00', '2015-09-30 11:00', '2015-10-01 11:00', '2015-10-02 11:00', '2015-10-03 11:00', '2015-10-04 12:00', '2015-10-06 11:00', '2015-10-07 11:00', '2015-10-08 11:00', '2015-10-09 11:00', '2015-10-10 11:00', '2015-10-11 12:00', '2015-10-13 11:00', '2015-10-14 11:00', '2015-10-15 11:00', '2015-10-16 11:00', '2015-10-17 11:00', '2015-10-18 12:00', '2015-10-20 11:00', '2015-10-21 11:00', '2015-10-22 11:00', '2015-10-23 11:00', '2015-10-24 11:00', '2015-10-25 12:00', '2015-10-27 11:00', '2015-10-28 11:00', '2015-10-29 11:00', '2015-10-30 11:00', '2015-10-31 11:00', '2015-11-01 12:00', '2015-11-03 11:00', '2015-11-04 11:00', '2015-11-05 11:00', '2015-11-06 11:00', '2015-11-07 11:00', '2015-11-08 12:00', '2015-11-10 11:00', '2015-11-11 11:00', '2015-11-12 11:00', '2015-11-13 11:00', '2015-11-15 12:00', '2015-11-17 11:00', '2015-11-18 11:00', '2015-11-19 11:00', '2015-11-20 11:00', '2015-11-22 12:00', '2015-11-24 11:00', '2015-11-25 11:00', '2015-11-26 11:00', '2015-11-27 11:00', '2015-11-29 12:00']","['Art', 'Culture', 'Education', 'Exhibition', 'Free', 'Umma', 'Visual arts']"
23180,Storytime at the Museum,Children ages four to seven are invited to hear a story in the galleries. Stories will be followed by a short activity responding to the art on display. Parents must accompany children. Siblings are welcome to join the group. Meet in front of the UMMA Store.,Map Museum of Art,['2015-08-01 11:00'],"['Art', 'Children', 'Culture', 'Exhibition', 'Family', 'Free', 'Multicultural', 'Museum', 'Storytelling', 'Umma', 'Visual arts']"
23181,Julian Schnabel,"Celebrated for a visual language of unexpected materials and radically unconventional techniques, New York painter Julian Schnabel (born 1951) has been a pioneering, and controversial, figure in the art world. Featuring works from the mid-1970s to the present, including pieces from Schnabel’s renowned series, the Plate Paintings and Wax Paintings, this exhibition explores the artist’s use of found materials, his experiments with chance interventions, and his inventive methods of mark-making.      This exhibition was organized by the Brant Foundation Art Study Center. Lead support for UMMA’s installation is provided by Joseph and Annette Allen, the University of Michigan Office of the Provost, the University of Michigan Health System, the Richard and Rosann Noel Endowment Fund, and Retirement Income Solutions.",Map Museum of Art,['2015-08-02 14:00'],"['Art', 'Discussion', 'Exhibition', 'Free', 'Lecture', 'Museum', 'Umma', 'Visual arts']"
23183,Hana Hamplová: Meditations on Paper,"Inspired by a story by Czech writer Bohumil Hrabal, Czech photographer Hana Hamplová created a memorable body of work during the 1970s based on how important paper and the written word are to civilization—including how easily writings and, consequently knowledge, can be lost. Join docents as they introduce this exhibition inspired by the Frank Gehry chair made of cardboard in UMMA’s Design Gallery, and of and the need to address how artists from different cultures (present-day America and communist Czechoslovakia) view a commodity as common as paper. Lead support for this exhibition is provided by the Herbert W. and Susan L. Johe Endowment. Additional generous support is provided by the University of Michigan Center for European Studies, Center for Russian, East European and Eurasian Studies, and the Weiser Center for Emerging Democracies.",Map Museum of Art,['2015-08-09 14:00'],"['Art', 'Culture', 'Discussion', 'Exhibition', 'Free', 'Museum', 'Umma', 'Visual arts']"
